,subject,set,pattern,visible_complexity_rating,imagined_complexity_rating,rtime,trial,LSC,intricacy,num_colours,num_revealed,underlying_LSC,underlying_intricacy
272,3fbsrbfp,2,64,6,21,6263,33,0.3064124398034145,7,2,7,0.5126409163433703,32.0
273,3fbsrbfp,2,92,70,75,6387,34,0.7804751118505173,47,3,36,0.7861743337667199,48.0
274,3fbsrbfp,2,87,48,56,5197,35,0.6964658621109567,36,3,21,0.8559935464734297,29.0
275,3fbsrbfp,2,72,32,65,5976,36,0.4394454839150852,19,3,8,0.961979984373074,37.0
276,3fbsrbfp,2,87,34,57,5525,37,0.6964658621109567,36,3,21,0.8559935464734297,29.0
277,3fbsrbfp,2,101,63,75,6580,38,0.9110266386095636,66,3,22,0.9297137410864044,113.0
278,3fbsrbfp,2,86,69,76,5165,39,0.6833524476814347,40,3,25,0.9748770128126518,94.0
279,3fbsrbfp,2,73,10,16,6833,40,0.5054080072319812,5,3,35,0.377464279124328,11.0
280,3fbsrbfp,2,94,73,80,6344,41,0.8218508360546457,34,3,50,0.7973260104912844,32.0
281,3fbsrbfp,2,89,74,78,5633,42,0.7194268972075625,40,3,35,0.946626538265491,63.0
282,3fbsrbfp,2,106,92,92,6667,43,1.0623836132190436,121,3,27,0.8434276513958406,126.0
283,3fbsrbfp,2,61,7,9,6517,44,0.2340404904357064,8,3,75,0.1179472434569747,7.0
284,3fbsrbfp,2,81,23,30,6240,45,0.606596208639326,29,3,12,0.7861743337667199,48.0
285,3fbsrbfp,2,65,24,31,10416,46,0.3092511907403419,10,3,8,0.8237862528535181,22.0
286,3fbsrbfp,2,108,74,81,6408,47,1.3064747141393078,167,3,37,0.8434276513958406,126.0
287,3fbsrbfp,2,77,33,64,7269,48,0.5006900072129126,26,3,11,0.7266153533971146,106.0
288,3fbsrbfp,2,67,6,13,6734,49,0.3908410421433057,6,2,12,0.0218120056481487,5.0
289,3fbsrbfp,2,68,21,27,6399,50,0.3710535513609415,20,3,12,0.7758467648914809,36.0
290,3fbsrbfp,2,99,70,79,6922,51,0.8629008547411311,69,3,44,0.971016706825666,108.0
291,3fbsrbfp,2,56,57,75,5752,52,0.8493127920205841,66,2,81,0.8493127920205841,66.0
292,3fbsrbfp,2,102,75,79,8054,53,0.390870413458231,446,3,57,0.3375488009445939,621.0
293,3fbsrbfp,2,107,87,89,7399,54,1.1333085532433815,131,3,67,0.9676097794179505,134.0
294,3fbsrbfp,2,63,15,75,6596,55,0.2621302066272348,22,3,11,0.9765683593847632,112.0
295,3fbsrbfp,2,58,3,62,9996,56,0.1047651647070256,6,3,3,0.916858816679865,28.0
296,3fbsrbfp,2,85,45,63,6556,57,0.7200837345528227,15,3,45,0.9085637425139398,12.0
297,3fbsrbfp,2,70,23,53,13420,58,0.4108983617670244,12,3,30,0.6866368918045108,27.0
298,3fbsrbfp,2,95,69,76,9646,59,0.8112967213065888,52,3,41,0.8986092320669834,78.0
299,3fbsrbfp,2,97,37,48,6856,60,0.9285807695435256,15,3,64,0.436944813114559,3.0
300,3urstkmm,1,18,51,51,13661,1,0.4408743309460485,17,3,9,0.7540329631872313,74.0
301,3urstkmm,1,28,43,50,5454,2,0.6246266176931486,34,3,17,0.8493127920205841,66.0
302,3urstkmm,1,27,51,63,4657,3,0.623626006950254,24,3,15,0.8573276323656119,39.0
303,3urstkmm,1,6,13,14,4650,4,0.1876405528433906,6,3,3,0.9005890912789549,59.0
304,3urstkmm,1,4,0,1,15313,5,0.0956678954281365,4,3,2,0.8237862528535181,22.0
305,3urstkmm,1,22,35,37,5773,6,0.5122615892207323,23,3,11,0.5366913127546721,30.0
306,3urstkmm,1,46,66,76,5515,7,0.9294936308578554,61,3,24,0.9662936750968476,64.0
307,3urstkmm,1,44,87,85,5179,8,0.8380444480927665,82,3,56,0.9765683593847632,112.0
308,3urstkmm,1,8,0,0,8323,9,0.3340693395882899,3,2,19,0.211232953257335,5.0
309,3urstkmm,1,13,24,34,6435,10,0.3752558173901754,9,3,74,0.2255708268386491,6.0
310,3urstkmm,1,7,24,17,5743,11,0.3042981748132402,19,3,5,0.9798178198285872,129.0
311,3urstkmm,1,54,97,100,5343,12,1.2757925239146377,125,3,57,0.9566962770626366,134.0
312,3urstkmm,1,26,72,72,4801,13,0.6012176783568561,33,3,21,0.7266153533971146,106.0
313,3urstkmm,1,47,86,89,5519,14,1.0022813680192917,46,3,59,0.9479751547424754,47.0
314,3urstkmm,1,33,53,56,5986,15,0.7010989416371628,43,3,34,0.9021786191903493,86.0
315,3urstkmm,1,39,72,70,5796,16,0.8091433697438183,44,3,45,0.946626538265491,63.0
316,3urstkmm,1,16,49,53,6787,17,0.4162224756014276,9,3,25,0.9085637425139398,12.0
317,3urstkmm,1,28,36,42,10841,18,0.6246266176931486,34,3,17,0.8493127920205841,66.0
318,3urstkmm,1,20,48,51,11181,19,0.4701754606993975,22,3,13,0.8352107704266692,63.0
319,3urstkmm,1,34,68,71,33144,20,0.6906282766265875,63,3,41,0.9765683593847632,112.0
320,3urstkmm,1,31,58,55,6613,21,0.6130415859539543,74,3,35,0.8434276513958406,126.0
321,3urstkmm,1,36,64,68,15274,22,0.7583544816703526,61,3,34,0.971016706825666,108.0
322,3urstkmm,1,45,24,37,4767,23,0.9093384157108588,61,3,27,0.961979984373074,37.0
323,3urstkmm,1,9,4,6,4879,24,0.3606001089282001,4,3,15,0.377464279124328,11.0
324,3urstkmm,1,46,18,23,8181,25,0.9294936308578554,61,3,24,0.9662936750968476,64.0
325,3urstkmm,1,38,21,24,5606,26,0.7621729416081634,64,3,17,0.9765683593847632,112.0
326,3urstkmm,1,10,6,6,4361,27,0.3476570253930679,13,3,13,0.4539059575689228,66.0
327,3urstkmm,1,2,74,70,11700,28,0.7625797989041064,60,2,81,0.7625797989041064,60.0
328,3urstkmm,1,30,65,63,8788,29,0.6459621798263714,30,3,26,0.8013583542890702,29.0
329,3urstkmm,1,35,52,56,6822,30,0.7723177389186597,33,3,36,0.8013583542890702,29.0
330,3urstkmm,1,21,42,40,5845,31,0.4902993214414688,28,3,13,0.916858816679865,28.0
331,3urstkmm,1,41,50,64,28933,32,0.8639526186508597,14,3,73,0.6846668431999672,7.0
332,3urstkmm,1,14,11,15,5225,33,0.3845854546454057,15,3,10,0.1836646302863872,10.0
333,3urstkmm,1,23,21,24,4992,34,0.4380985052173102,75,3,24,0.3726122402818334,114.0
334,3urstkmm,1,49,73,74,6144,35,1.010512277793566,67,3,74,0.9662936750968476,64.0
335,3urstkmm,1,12,39,35,22694,36,0.358020219857293,20,3,10,0.7763934740203636,32.0
336,3urstkmm,1,51,26,32,9838,37,1.071057236425062,144,3,40,0.3726122402818334,114.0
337,3urstkmm,1,42,69,77,14328,38,0.8462986770813339,51,3,61,0.7702311617391767,62.0
338,3urstkmm,1,11,31,36,10200,39,0.3591837367869553,9,3,23,0.8559935464734297,29.0
339,3urstkmm,1,5,16,22,12616,40,0.156049862497609,14,3,4,0.714319788998292,186.0
340,3urstkmm,1,43,16,25,9503,41,0.9251247704584132,21,3,40,0.6846668431999672,7.0
341,3urstkmm,1,36,55,60,7869,42,0.7583544816703526,61,3,34,0.971016706825666,108.0
342,3urstkmm,1,53,93,94,12183,43,1.242279539723982,133,3,33,0.8933253295145774,46.0
343,3urstkmm,1,50,68,73,7919,44,1.0964586248637271,64,3,32,0.7861743337667199,48.0
344,3urstkmm,1,13,10,16,4577,45,0.3752558173901754,9,3,74,0.2255708268386491,6.0
345,3urstkmm,1,29,77,86,14277,46,0.6516531785505184,17,3,48,0.6866368918045108,27.0
346,3urstkmm,1,40,94,99,5275,47,0.8483612905676081,24,3,46,0.8820969625736855,30.0
347,3urstkmm,1,32,72,79,4554,48,0.6837309308483916,45,3,28,0.9417446189245124,131.0
348,3urstkmm,1,25,9,17,4137,49,0.6142710144082902,22,3,20,0.211232953257335,5.0
349,3urstkmm,1,37,27,35,5442,50,0.8052085886012976,32,3,36,0.759619233755914,38.0
350,3urstkmm,1,15,15,23,4957,51,0.3754102726299531,27,3,7,0.9765683593847632,112.0
351,3urstkmm,1,24,4,5,4507,52,0.5884341075635763,26,3,15,0.9669991259544,70.0
352,3urstkmm,1,53,81,86,55625,53,1.242279539723982,133,3,33,0.8933253295145774,46.0
353,3urstkmm,1,1,5,9,4826,54,0.4102956940145065,13,2,81,0.4102956940145065,13.0
354,3urstkmm,1,17,16,19,5357,55,0.4300659169654007,18,3,24,0.9217867638198928,45.0
355,3urstkmm,1,3,82,85,16383,56,0.9417446189245124,131,2,81,0.9417446189245124,131.0
356,3urstkmm,1,52,89,92,4909,57,1.2145662879877976,142,3,67,0.9566962770626366,134.0
357,3urstkmm,1,19,39,43,3989,58,0.4733665098670601,13,3,17,0.916858816679865,28.0
358,3urstkmm,1,29,63,59,5873,59,0.6516531785505184,17,3,48,0.6866368918045108,27.0
359,3urstkmm,1,48,59,67,5220,60,0.9169710325390452,109,3,65,0.8434276513958406,126.0
360,4587hfet,1,49,100,100,7822,1,1.010512277793566,67,3,74,0.9662936750968476,64.0
361,4587hfet,1,24,100,100,5408,2,0.5884341075635763,26,3,15,0.9669991259544,70.0
362,4587hfet,1,12,6,6,7379,3,0.358020219857293,20,3,10,0.7763934740203636,32.0
363,4587hfet,1,51,70,68,10117,4,1.071057236425062,144,3,40,0.3726122402818334,114.0
364,4587hfet,1,54,63,63,9835,5,1.2757925239146377,125,3,57,0.9566962770626366,134.0
365,4587hfet,1,3,94,92,4786,6,0.9417446189245124,131,2,81,0.9417446189245124,131.0
366,4587hfet,1,22,41,19,5265,7,0.5122615892207323,23,3,11,0.5366913127546721,30.0
367,4587hfet,1,31,54,25,9141,8,0.6130415859539543,74,3,35,0.8434276513958406,126.0
368,4587hfet,1,11,17,18,3464,9,0.3591837367869553,9,3,23,0.8559935464734297,29.0
369,4587hfet,1,4,0,0,4082,10,0.0956678954281365,4,3,2,0.8237862528535181,22.0
370,4587hfet,1,18,100,100,4570,11,0.4408743309460485,17,3,9,0.7540329631872313,74.0
371,4587hfet,1,46,100,100,4809,12,0.9294936308578554,61,3,24,0.9662936750968476,64.0
372,4587hfet,1,26,69,68,8404,13,0.6012176783568561,33,3,21,0.7266153533971146,106.0
373,4587hfet,1,2,32,34,8998,14,0.7625797989041064,60,2,81,0.7625797989041064,60.0
374,4587hfet,1,50,100,71,9196,15,1.0964586248637271,64,3,32,0.7861743337667199,48.0
375,4587hfet,1,12,0,0,3938,16,0.358020219857293,20,3,10,0.7763934740203636,32.0
376,4587hfet,1,5,34,18,8643,17,0.156049862497609,14,3,4,0.714319788998292,186.0
377,4587hfet,1,52,42,43,52703,18,1.2145662879877976,142,3,67,0.9566962770626366,134.0
378,4587hfet,1,21,9,0,7532,19,0.4902993214414688,28,3,13,0.916858816679865,28.0
379,4587hfet,1,35,38,38,4184,20,0.7723177389186597,33,3,36,0.8013583542890702,29.0
380,4587hfet,1,48,25,26,7059,21,0.9169710325390452,109,3,65,0.8434276513958406,126.0
381,4587hfet,1,44,100,100,5538,22,0.8380444480927665,82,3,56,0.9765683593847632,112.0
382,4587hfet,1,20,67,69,5300,23,0.4701754606993975,22,3,13,0.8352107704266692,63.0
383,4587hfet,1,29,66,66,4049,24,0.6516531785505184,17,3,48,0.6866368918045108,27.0
384,4587hfet,1,36,100,100,3290,25,0.7583544816703526,61,3,34,0.971016706825666,108.0
385,4587hfet,1,33,14,15,4322,26,0.7010989416371628,43,3,34,0.9021786191903493,86.0
386,4587hfet,1,17,81,83,3648,27,0.4300659169654007,18,3,24,0.9217867638198928,45.0
387,4587hfet,1,53,19,19,6187,28,1.242279539723982,133,3,33,0.8933253295145774,46.0
388,4587hfet,1,38,62,77,7797,29,0.7621729416081634,64,3,17,0.9765683593847632,112.0
389,4587hfet,1,41,40,41,4386,30,0.8639526186508597,14,3,73,0.6846668431999672,7.0
390,4587hfet,1,9,0,0,3842,31,0.3606001089282001,4,3,15,0.377464279124328,11.0
391,4587hfet,1,41,45,44,3793,32,0.8639526186508597,14,3,73,0.6846668431999672,7.0
392,4587hfet,1,15,58,82,7252,33,0.3754102726299531,27,3,7,0.9765683593847632,112.0
393,4587hfet,1,32,100,100,4124,34,0.6837309308483916,45,3,28,0.9417446189245124,131.0
394,4587hfet,1,27,81,81,3398,35,0.623626006950254,24,3,15,0.8573276323656119,39.0
395,4587hfet,1,30,65,65,3784,36,0.6459621798263714,30,3,26,0.8013583542890702,29.0
396,4587hfet,1,13,31,32,3448,37,0.3752558173901754,9,3,74,0.2255708268386491,6.0
397,4587hfet,1,43,35,35,5874,38,0.9251247704584132,21,3,40,0.6846668431999672,7.0
398,4587hfet,1,46,76,75,4978,39,0.9294936308578554,61,3,24,0.9662936750968476,64.0
399,4587hfet,1,7,36,88,5345,40,0.3042981748132402,19,3,5,0.9798178198285872,129.0
400,4587hfet,1,10,12,5,6515,41,0.3476570253930679,13,3,13,0.4539059575689228,66.0
401,4587hfet,1,40,4,0,4337,42,0.8483612905676081,24,3,46,0.8820969625736855,30.0
402,4587hfet,1,37,12,11,6353,43,0.8052085886012976,32,3,36,0.759619233755914,38.0
403,4587hfet,1,54,32,33,3777,44,1.2757925239146377,125,3,57,0.9566962770626366,134.0
404,4587hfet,1,39,99,96,3593,45,0.8091433697438183,44,3,45,0.946626538265491,63.0
405,4587hfet,1,1,73,72,4273,46,0.4102956940145065,13,2,81,0.4102956940145065,13.0
406,4587hfet,1,23,24,25,4010,47,0.4380985052173102,75,3,24,0.3726122402818334,114.0
407,4587hfet,1,8,0,0,4065,48,0.3340693395882899,3,2,19,0.211232953257335,5.0
408,4587hfet,1,6,4,64,5409,49,0.1876405528433906,6,3,3,0.9005890912789549,59.0
409,4587hfet,1,45,24,26,5466,50,0.9093384157108588,61,3,27,0.961979984373074,37.0
410,4587hfet,1,16,23,22,4242,51,0.4162224756014276,9,3,25,0.9085637425139398,12.0
411,4587hfet,1,8,0,0,3464,52,0.3340693395882899,3,2,19,0.211232953257335,5.0
412,4587hfet,1,47,65,54,8564,53,1.0022813680192917,46,3,59,0.9479751547424754,47.0
413,4587hfet,1,25,19,0,6820,54,0.6142710144082902,22,3,20,0.211232953257335,5.0
414,4587hfet,1,34,100,100,3528,55,0.6906282766265875,63,3,41,0.9765683593847632,112.0
415,4587hfet,1,47,62,61,4402,56,1.0022813680192917,46,3,59,0.9479751547424754,47.0
416,4587hfet,1,42,36,36,5209,57,0.8462986770813339,51,3,61,0.7702311617391767,62.0
417,4587hfet,1,28,89,90,6473,58,0.6246266176931486,34,3,17,0.8493127920205841,66.0
418,4587hfet,1,14,23,24,21163,59,0.3845854546454057,15,3,10,0.1836646302863872,10.0
419,4587hfet,1,19,21,22,5265,60,0.4733665098670601,13,3,17,0.916858816679865,28.0
420,4vppvxs4,2,70,29,41,25131,1,0.4108983617670244,12,3,30,0.6866368918045108,27.0
421,4vppvxs4,2,105,52,58,10715,2,1.097774230811072,89,3,32,0.9297137410864044,113.0
422,4vppvxs4,2,104,55,56,8022,3,1.0807989491290677,71,3,33,0.846994161972378,84.0
423,4vppvxs4,2,83,20,26,7669,4,0.6421850319325081,19,3,27,0.916858816679865,28.0
424,4vppvxs4,2,106,15,23,9983,5,1.0623836132190436,121,3,27,0.8434276513958406,126.0
425,4vppvxs4,2,103,17,19,8277,6,0.9571239785965506,123,3,75,0.8434276513958406,126.0
426,4vppvxs4,2,78,1,3,6655,7,0.6109854054102395,11,3,32,0.0218120056481487,5.0
427,4vppvxs4,2,75,12,19,9623,8,0.4801126847380468,31,3,20,0.7973260104912844,32.0
428,4vppvxs4,2,66,23,35,9005,9,0.3348875451841893,9,3,10,0.8325060520687275,70.0
429,4vppvxs4,2,65,18,36,10952,10,0.3092511907403419,10,3,8,0.8237862528535181,22.0
430,4vppvxs4,2,94,32,33,11022,11,0.8218508360546457,34,3,50,0.7973260104912844,32.0
431,4vppvxs4,2,81,31,59,9166,12,0.606596208639326,29,3,12,0.7861743337667199,48.0
432,4vppvxs4,2,89,46,64,7246,13,0.7194268972075625,40,3,35,0.946626538265491,63.0
433,4vppvxs4,2,64,2,69,9670,14,0.3064124398034145,7,2,7,0.5126409163433703,32.0
434,4vppvxs4,2,88,29,39,7454,15,0.7269959505736927,22,3,37,0.916858816679865,28.0
435,4vppvxs4,2,77,19,50,7758,16,0.5006900072129126,26,3,11,0.7266153533971146,106.0
436,4vppvxs4,2,101,43,56,7423,17,0.9110266386095636,66,3,22,0.9297137410864044,113.0
437,4vppvxs4,2,97,14,17,9807,18,0.9285807695435256,15,3,64,0.436944813114559,3.0
438,4vppvxs4,2,92,33,45,9103,19,0.7804751118505173,47,3,36,0.7861743337667199,48.0
439,4vppvxs4,2,76,45,56,11469,20,0.4913445462137542,25,3,15,0.8573276323656119,39.0
440,4vppvxs4,2,67,7,68,6837,21,0.3908410421433057,6,2,12,0.0218120056481487,5.0
441,4vppvxs4,2,86,35,52,8239,22,0.6833524476814347,40,3,25,0.9748770128126518,94.0
442,4vppvxs4,2,104,45,69,10768,23,1.0807989491290677,71,3,33,0.846994161972378,84.0
443,4vppvxs4,2,74,31,54,7519,24,0.5124044325730495,7,3,21,0.347287799177756,2.0
444,4vppvxs4,2,108,30,45,12965,25,1.3064747141393078,167,3,37,0.8434276513958406,126.0
445,4vppvxs4,2,61,5,7,6727,26,0.2340404904357064,8,3,75,0.1179472434569747,7.0
446,4vppvxs4,2,58,12,67,9358,27,0.1047651647070256,6,3,3,0.916858816679865,28.0
447,4vppvxs4,2,102,21,28,9159,28,0.390870413458231,446,3,57,0.3375488009445939,621.0
448,4vppvxs4,2,72,18,49,9351,29,0.4394454839150852,19,3,8,0.961979984373074,37.0
449,4vppvxs4,2,63,30,57,7974,30,0.2621302066272348,22,3,11,0.9765683593847632,112.0
450,4vppvxs4,2,93,42,47,7656,31,0.7015074435312239,104,3,47,0.9365506107841312,177.0
451,4vppvxs4,2,89,50,59,7766,32,0.7194268972075625,40,3,35,0.946626538265491,63.0
452,4vppvxs4,2,71,33,49,7853,33,0.2387749878406579,129,3,17,0.3375488009445939,621.0
453,4vppvxs4,2,56,43,43,12118,34,0.8493127920205841,66,2,81,0.8493127920205841,66.0
454,4vppvxs4,2,79,36,66,6903,35,0.6063491251349904,26,3,16,0.9668164998304252,98.0
455,4vppvxs4,2,95,32,50,6615,36,0.8112967213065888,52,3,41,0.8986092320669834,78.0
456,4vppvxs4,2,91,46,46,9143,37,0.7950905573931756,28,3,78,0.6866368918045108,27.0
457,4vppvxs4,2,68,25,40,6774,38,0.3710535513609415,20,3,12,0.7758467648914809,36.0
458,4vppvxs4,2,57,47,47,17582,39,0.9566962770626366,134,2,81,0.9566962770626366,134.0
459,4vppvxs4,2,62,19,54,9341,40,0.2438849935631821,9,3,5,0.1179472434569747,7.0
460,4vppvxs4,2,107,48,53,9350,41,1.1333085532433815,131,3,67,0.9676097794179505,134.0
461,4vppvxs4,2,60,24,60,8672,42,0.1803364021292067,9,3,3,0.9668164998304252,98.0
462,4vppvxs4,2,96,37,47,6647,43,0.8724228209098117,25,3,58,0.6866368918045108,27.0
463,4vppvxs4,2,90,32,51,6806,44,0.7255347631242008,38,3,21,0.7266153533971146,106.0
464,4vppvxs4,2,99,51,59,6559,45,0.8629008547411311,69,3,44,0.971016706825666,108.0
465,4vppvxs4,2,84,30,40,7221,46,0.6457072882550682,37,3,23,0.8134343165694118,62.0
466,4vppvxs4,2,82,19,30,7893,47,0.6144556771986371,35,3,23,0.1503843675749793,26.0
467,4vppvxs4,2,93,38,46,5982,48,0.7015074435312239,104,3,47,0.9365506107841312,177.0
468,4vppvxs4,2,105,46,62,9766,49,1.097774230811072,89,3,32,0.9297137410864044,113.0
469,4vppvxs4,2,94,47,53,5399,50,0.8218508360546457,34,3,50,0.7973260104912844,32.0
470,4vppvxs4,2,80,39,54,9318,51,0.6047254368348421,28,3,18,0.7540329631872313,74.0
471,4vppvxs4,2,59,28,60,5446,52,0.1590837955813729,11,3,3,0.9662936750968476,64.0
472,4vppvxs4,2,85,23,39,7824,53,0.7200837345528227,15,3,45,0.9085637425139398,12.0
473,4vppvxs4,2,98,37,44,13734,54,0.9062850759227804,30,3,44,0.8820969625736855,30.0
474,4vppvxs4,2,55,26,27,8150,55,0.3709748019792861,17,2,81,0.3709748019792861,17.0
475,4vppvxs4,2,69,39,56,7288,56,0.3867239593159077,25,3,13,0.9633856455933564,64.0
476,4vppvxs4,2,87,30,46,6534,57,0.6964658621109567,36,3,21,0.8559935464734297,29.0
477,4vppvxs4,2,100,35,50,4846,58,0.8821299826107337,68,3,23,0.8253869309445139,41.0
478,4vppvxs4,2,85,33,35,14391,59,0.7200837345528227,15,3,45,0.9085637425139398,12.0
479,4vppvxs4,2,73,26,28,6606,60,0.5054080072319812,5,3,35,0.377464279124328,11.0
480,538xopp3,2,72,34,85,11447,1,0.4394454839150852,19,3,8,0.961979984373074,37.0
481,538xopp3,2,66,9,38,8958,2,0.3348875451841893,9,3,10,0.8325060520687275,70.0
482,538xopp3,2,62,16,52,8287,3,0.2438849935631821,9,3,5,0.1179472434569747,7.0
483,538xopp3,2,79,51,98,9246,4,0.6063491251349904,26,3,16,0.9668164998304252,98.0
484,538xopp3,2,74,1,7,6159,5,0.5124044325730495,7,3,21,0.347287799177756,2.0
485,538xopp3,2,93,46,68,8479,6,0.7015074435312239,104,3,47,0.9365506107841312,177.0
486,538xopp3,2,98,29,39,8015,7,0.9062850759227804,30,3,44,0.8820969625736855,30.0
487,538xopp3,2,102,21,34,12751,8,0.390870413458231,446,3,57,0.3375488009445939,621.0
488,538xopp3,2,60,3,46,10087,9,0.1803364021292067,9,3,3,0.9668164998304252,98.0
489,538xopp3,2,56,67,67,8503,10,0.8493127920205841,66,2,81,0.8493127920205841,66.0
490,538xopp3,2,92,48,68,5990,11,0.7804751118505173,47,3,36,0.7861743337667199,48.0
491,538xopp3,2,70,10,16,4144,12,0.4108983617670244,12,3,30,0.6866368918045108,27.0
492,538xopp3,2,64,1,7,4967,13,0.3064124398034145,7,2,7,0.5126409163433703,32.0
493,538xopp3,2,86,51,94,6303,14,0.6833524476814347,40,3,25,0.9748770128126518,94.0
494,538xopp3,2,81,53,96,7743,15,0.606596208639326,29,3,12,0.7861743337667199,48.0
495,538xopp3,2,108,32,59,13119,16,1.3064747141393078,167,3,37,0.8434276513958406,126.0
496,538xopp3,2,97,5,2,7543,17,0.9285807695435256,15,3,64,0.436944813114559,3.0
497,538xopp3,2,67,6,4,5887,18,0.3908410421433057,6,2,12,0.0218120056481487,5.0
498,538xopp3,2,90,19,41,7063,19,0.7255347631242008,38,3,21,0.7266153533971146,106.0
499,538xopp3,2,87,42,55,11799,20,0.6964658621109567,36,3,21,0.8559935464734297,29.0
500,538xopp3,2,106,62,75,8287,21,1.0623836132190436,121,3,27,0.8434276513958406,126.0
501,538xopp3,2,107,55,57,10710,22,1.1333085532433815,131,3,67,0.9676097794179505,134.0
502,538xopp3,2,68,71,92,9305,23,0.3710535513609415,20,3,12,0.7758467648914809,36.0
503,538xopp3,2,84,34,28,7876,24,0.6457072882550682,37,3,23,0.8134343165694118,62.0
504,538xopp3,2,96,46,60,8551,25,0.8724228209098117,25,3,58,0.6866368918045108,27.0
505,538xopp3,2,83,16,33,7935,26,0.6421850319325081,19,3,27,0.916858816679865,28.0
506,538xopp3,2,64,8,1,6391,27,0.3064124398034145,7,2,7,0.5126409163433703,32.0
507,538xopp3,2,55,51,51,13646,28,0.3709748019792861,17,2,81,0.3709748019792861,17.0
508,538xopp3,2,85,48,59,14135,29,0.7200837345528227,15,3,45,0.9085637425139398,12.0
509,538xopp3,2,65,29,65,5711,30,0.3092511907403419,10,3,8,0.8237862528535181,22.0
510,538xopp3,2,78,7,1,7911,31,0.6109854054102395,11,3,32,0.0218120056481487,5.0
511,538xopp3,2,104,51,72,8678,32,1.0807989491290677,71,3,33,0.846994161972378,84.0
512,538xopp3,2,75,58,93,13487,33,0.4801126847380468,31,3,20,0.7973260104912844,32.0
513,538xopp3,2,63,74,98,6223,34,0.2621302066272348,22,3,11,0.9765683593847632,112.0
514,538xopp3,2,87,61,69,5040,35,0.6964658621109567,36,3,21,0.8559935464734297,29.0
515,538xopp3,2,85,48,39,5301,36,0.7200837345528227,15,3,45,0.9085637425139398,12.0
516,538xopp3,2,69,59,74,6311,37,0.3867239593159077,25,3,13,0.9633856455933564,64.0
517,538xopp3,2,57,72,72,12343,38,0.9566962770626366,134,2,81,0.9566962770626366,134.0
518,538xopp3,2,58,2,25,11951,39,0.1047651647070256,6,3,3,0.916858816679865,28.0
519,538xopp3,2,82,14,23,9095,40,0.6144556771986371,35,3,23,0.1503843675749793,26.0
520,538xopp3,2,73,6,11,9454,41,0.5054080072319812,5,3,35,0.377464279124328,11.0
521,538xopp3,2,101,68,95,5887,42,0.9110266386095636,66,3,22,0.9297137410864044,113.0
522,538xopp3,2,95,50,67,7119,43,0.8112967213065888,52,3,41,0.8986092320669834,78.0
523,538xopp3,2,98,43,52,7623,44,0.9062850759227804,30,3,44,0.8820969625736855,30.0
524,538xopp3,2,59,26,20,6911,45,0.1590837955813729,11,3,3,0.9662936750968476,64.0
525,538xopp3,2,105,69,94,5286,46,1.097774230811072,89,3,32,0.9297137410864044,113.0
526,538xopp3,2,61,12,2,7880,47,0.2340404904357064,8,3,75,0.1179472434569747,7.0
527,538xopp3,2,88,22,13,6623,48,0.7269959505736927,22,3,37,0.916858816679865,28.0
528,538xopp3,2,76,48,89,8263,49,0.4913445462137542,25,3,15,0.8573276323656119,39.0
529,538xopp3,2,78,3,0,6855,50,0.6109854054102395,11,3,32,0.0218120056481487,5.0
530,538xopp3,2,100,37,50,7495,51,0.8821299826107337,68,3,23,0.8253869309445139,41.0
531,538xopp3,2,80,38,31,7911,52,0.6047254368348421,28,3,18,0.7540329631872313,74.0
532,538xopp3,2,94,59,76,7495,53,0.8218508360546457,34,3,50,0.7973260104912844,32.0
533,538xopp3,2,89,60,84,4606,54,0.7194268972075625,40,3,35,0.946626538265491,63.0
534,538xopp3,2,99,72,98,4135,55,0.8629008547411311,69,3,44,0.971016706825666,108.0
535,538xopp3,2,103,38,26,11982,56,0.9571239785965506,123,3,75,0.8434276513958406,126.0
536,538xopp3,2,88,16,22,8831,57,0.7269959505736927,22,3,37,0.916858816679865,28.0
537,538xopp3,2,91,66,67,12119,58,0.7950905573931756,28,3,78,0.6866368918045108,27.0
538,538xopp3,2,77,37,49,10190,59,0.5006900072129126,26,3,11,0.7266153533971146,106.0
539,538xopp3,2,71,39,47,5238,60,0.2387749878406579,129,3,17,0.3375488009445939,621.0
540,70rnkvk8,4,166,29,73,17301,1,0.1031037488543488,7,3,4,0.846994161972378,84.0
541,70rnkvk8,4,164,57,57,7399,2,0.8820969625736855,30,2,81,0.8820969625736855,30.0
542,70rnkvk8,4,163,30,30,4649,3,0.347287799177756,2,2,81,0.347287799177756,2.0
